file_name,label,findings,safe_secret_refs_detected
charts__bitnami_kube-prometheus_charts_kube-prometheus-crds_crds_crd-podmonitors.yaml,hardcoded_secret,hardcoded_password;hardcoded_client_secret,
kubernetes-native-testbed__manifests_infra_rook_rook-operator.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;host_ipc_true;host_path;long_base64_like_value,safe_value_from;safe_image_pull_secrets
argo-cd__resource_customizations_rollouts.kruise.io_Rollout_testdata_suspended.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__manifests_base_repo-server_argocd-repo-server-deployment.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_rollouts.kruise.io_Rollout_testdata_degraded.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_kubevirt.io_VirtualMachine_testdata_suspended_paused.yaml,secure,,
cloud-on-k8s__config_recipes_logstash_logstash-pipeline-as-secret.yaml,secure,,safe_secret_name
argo-cd__resource_customizations_external-secrets.io_ClusterExternalSecret_testdata_partiallyready.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_collector-storage_output.yaml,privilege_exposure,host_network_true;host_pid_true;host_path;long_base64_like_value,
argo-cd__resource_customizations_argoproj.io_CronWorkflow_testdata_noConditionsCronWorkflow.yaml,secure,,
cloud-on-k8s__config_crds_v1_resources_enterprisesearch.k8s.elastic.co_enterprisesearches.yaml,privilege_exposure,host_path;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
prometheus-operator__example_thanos_thanos-ruler-secret.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_progressing_newWorkloadGeneration.yaml,secure,,
argo-cd__resource_customizations_work.karmada.io_ClusterResourceBinding_testdata_degraded_unhealth.yaml,secure,,
kube-linter__tests_checks_run-as-non-root.yml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v2111_crds.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
charts__bitnami_kube-arangodb_crds_ml-storage.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v310_operator.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
argo-cd__resource_customizations_apiextensions.k8s.io_CustomResourceDefinition_testdata_crd-v1-terminating-condition-progressing.yaml,secure,,
argo-cd__reposerver_repository_testdata_nil-metadata-accessors_nil-metadata-accessors.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_DeveloperAccount_testdata_degraded-failed.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_platforms_gke-autopilot_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_certmanager.k8s.io_Issuer_testdata_progressing_noStatus.yaml,secure,,
argo-cd__resource_customizations_gateway.networking.k8s.io_Gateway_testdata_healthy.yaml,secure,,
prometheus-operator__example_prometheus-operator-crd-full_monitoring.coreos.com_alertmanagers.yaml,privilege_exposure,host_path;hardcoded_password;hardcoded_token;hardcoded_api_key;hardcoded_client_secret;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
kubernetes-native-testbed__manifests_cicd_ci-manifests_search-ci.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_mysql_.rendered_output.yaml,hardcoded_secret,hardcoded_password;long_base64_like_value,
argo-cd__controller_testdata_additional-image-replicas-deployment.yaml,secure,,
examples___archived_openshift-origin_etcd-discovery-controller.yaml,secure,,
argo-cd__gitops-engine_agent_manifests_cluster-install_gitops-agent-cluster-role-binding.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_ml_autoscaler.yml,secure,,
charts__bitnami_grafana-operator_crds_grafana.integreatly.org_grafanaalertrulegroups.yaml,secure,,
charts__bitnami_rabbitmq-cluster-operator_crds_messaging-topology-operator_rabbitmq.com_queues.yaml,secure,,
kubernetes-native-testbed__development_payment-info_patch-dnspolicy.yaml,secure,,
argo-cd__resource_customizations_image.toolkit.fluxcd.io_ImageRepository_actions_testdata_resumed_imagerepository.yaml,secure,,
argo-cd__test_e2e_testdata_cmp-fileName_plugin.yaml,secure,,
argo-cd__reposerver_repository_testdata_irrelevant-yaml_relevant.yaml,secure,,
charts__bitnami_argo-workflows_crds_argoproj.io_workfloweventbindings.yaml,secure,,safe_value_from
argo-cd__resource_customizations_work.karmada.io_ClusterResourceBinding_testdata_health.yaml,secure,,
argo-cd__resource_customizations_cert-manager.io_Certificate_testdata_degraded_configError.yaml,secure,,safe_secret_name
k8s-monitoring-helm__charts_k8s-monitoring-v1_docs_examples_service-integrations_mysql-config.yaml,secure,,
cloud-on-k8s__config_recipes_beats_heartbeat_es_kb_health.yaml,secure,,
argo-cd__resource_customizations_keda.sh_ScaledJob_testdata_keda-unknown.yaml,secure,,safe_env_from;safe_secret_ref
argo-cd__gitops-engine_pkg_health_testdata_pod-deletion.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__reposerver_repository_testdata_app-parameters_single-app-only_kustomization.yaml,secure,,
argo-cd__manifests_namespace-install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from
examples___archived_storage_redis_redis-controller.yaml,secure,,
argo-cd__manifests_ha_base_controller-deployment_argocd-cmd-params-cm.yaml,secure,,
kubernetes-native-testbed__development_admin_skaffold.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_PipelineRollout_actions_testdata_PipelineRollout_rollout-disable-force-promote.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_Queue_testdata_unknown.yaml,secure,,
examples___archived_storage_mysql-galera_pxc-node3.yaml,secure,,
argo-cd__resource_customizations_batch_CronJob_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_cluster.x-k8s.io_Cluster_testdata_degraded_failed.yaml,secure,,
kubernetes-native-testbed__manifests_user_http-proxy.yaml,secure,,
argo-cd__resource_customizations_k8s.mariadb.com_MariaDB_testdata_statefulset_ready.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_split-destinations_dependencies_prometheus.yaml,secure,,
examples___archived_volumes_nfs_provisioner_nfs-server-azure-pv.yaml,secure,,
argo-cd__resource_customizations_numaflow.numaproj.io_Pipeline_actions_testdata_pipeline-unpause-fast.yaml,secure,,
argo-cd__controller_testdata_pod-running-restart-always.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_promoter.argoproj.io_PullRequest_testdata_deleting.yaml,secure,,
argo-cd__resource_customizations_serving.kserve.io_InferenceService_testdata_degraded_modelmesh.yaml,secure,,
argo-cd__resource_customizations__.upbound.io___testdata_managedresource_failedupdate_degraded.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_integrations_mysql_output.yaml,hardcoded_secret,hardcoded_password;long_base64_like_value,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_gpu_gpu-stress.yaml,secure,,
kube-linter__tests_testdata_malformed-deps-chart_templates_configmap.yaml,secure,,
examples___archived_spark_spark-gluster_spark-worker-controller.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_Policy_testdata_healthy.yaml,secure,,
argo-cd__test_e2e_testdata_guestbook-with-namespace_guestbook-ui-deployment.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_ArgoCDCommitStatus_testdata_no-status.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_ArgoCDCommitStatus_testdata_no-ready-condition.yaml,secure,,
argo-cd__manifests_base_repo-server_argocd-repo-server-service.yaml,secure,,
argo-cd__resource_customizations_k8s.keycloak.org_Keycloak_testdata_nil_last_transition_time.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_runningAnalysisRun.yaml,secure,,
argo-cd__util_helm_testdata_crds_crds_crd.yaml,secure,,
examples___archived_volumes_vsphere_vsphere-volume-pvcsc.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_annotation_elasticsearch.yml,secure,,
argo-cd__gitops-engine_pkg_diff_testdata_smd-service-live.yaml,secure,,
argo-cd__gitops-engine_pkg_utils_kube_testdata_nginx.yaml,hardcoded_secret,long_base64_like_value,
examples__nginx-platform-app_service.yml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_ArgoCDCommitStatus_testdata_reconcile-error.yaml,secure,,
examples___archived_volumes_flexvolume_nginx.yaml,secure,,
examples___archived_elasticsearch_production_cluster_service-account.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_integrations_postgresql_test_test-plan.yaml,secure,,safe_env_from
argo-cd__resource_customizations_numaplane.numaproj.io_MonoVertexRollout_actions_testdata_MonoVertexRollout_rollout-running-gradual.yaml,secure,,
cloud-on-k8s__config_recipes_traefik_05-ingress-route.yaml,secure,,safe_secret_name
kubernetes-native-testbed__manifests_cicd_cd-manifests_microservices_user-cd.yaml,secure,,
argo-cd__applicationset_examples_design-doc_list-fasttemplate.yaml,secure,,
argo-cd__resource_customizations_trident.netapp.io_TridentOrchestrator_testdata_degraded.yaml,secure,,safe_image_pull_secrets
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_cert-manager_.rendered_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__gitops-engine_pkg_health_testdata_pod-running-restart-never.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_kafka.strimzi.io_KafkaUser_testdata_progressing_noStatus.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v261_install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
cloud-on-k8s__config_crds_v1_resources_autoscaling.k8s.elastic.co_elasticsearchautoscalers.yaml,secure,,
argo-cd__resource_customizations_services.cloud.sap.com_ServiceBinding_testdata_observed-generation-outdated.yaml,secure,,safe_secret_name
argo-cd__test_e2e_testdata_bad-servicecatalog_servicecatalog-svc.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_pod-logs-objects_test_test-plan.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v2160_crds.yaml,hardcoded_secret,hardcoded_api_key;long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_astra.netapp.io_Snapshot_testdata_progressing_status.yaml,hardcoded_secret,long_base64_like_value,
kube-linter__tests_checks_deprecated-service-account-field.yml,secure,,
argo-cd__test_e2e_testdata_hook-custom-health_config-map.yaml,secure,,
argo-cd__resource_customizations_iammanager.keikoproj.io_Iamrole_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_policy.open-cluster-management.io_Policy_testdata_progressing_no_status.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__gitops-engine_pkg_health_testdata_statefulset-ondelete.yaml,hardcoded_secret,long_base64_like_value,safe_secret_key_ref;safe_value_from
examples___archived_volumes_azure_file_azure-pv.yaml,secure,,safe_secret_name
argo-cd__resource_customizations_tower.ansible.com_AnsibleJob_testdata_degraded_failed.yaml,secure,,
kubernetes-native-testbed__manifests_infra_harbor_http-proxy.yaml,secure,,
charts__bitnami_kube-arangodb_crds_backups-backup.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_pod-logs-via-loki_default_output.yaml,secure,,
argo-cd__resource_customizations_lifecycle.keptn.sh_KeptnWorkloadVersion_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_PromotionStrategy_testdata_missing-sha-and-not-ready.yaml,secure,,
kube-linter__tests_checks_restart-policy.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_prometheus-operator-objects_dependencies_scrapeconfig.yaml,secure,,
examples___archived_podsecuritypolicy_rbac_roles.yaml,secure,,
argo-cd__resource_customizations_ocs.openshift.io_StorageCluster_testdata_progressing.yaml,privilege_exposure,host_path,
argo-cd__resource_customizations_snapshot.storage.k8s.io_VolumeSnapshot_testdata_good.yaml,secure,,
argo-cd__applicationset_examples_applications-sync-policies_guestbook_engineering-dev_guestbook-ui-svc.yaml,secure,,
prometheus-operator__example_user-guides_alerting_alertmanager-example.yaml,secure,,
charts__bitnami_kuberay_crds_ray.io_rayjobs.yaml,privilege_exposure,host_path;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
prometheus-operator__example_user-guides_getting-started_example-app-deployment.yaml,secure,,
examples___archived_persistent-volume-provisioning_quobyte_quobyte-storage-class.yaml,secure,,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_HelmRepository_testdata_degraded.yaml,hardcoded_secret,long_base64_like_value,
examples___archived_storage_rethinkdb_admin-service.yaml,secure,,
argo-cd__resource_customizations_iam.aws.crossplane.io_RolePolicyAttachment_testdata_ReconcileError.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_empty-autoscaling-api-response_autoscaler-expected.yml,secure,,
argo-cd__test_e2e_testdata_guestbook_local_guestbook-ui-deployment.yaml,secure,,
argo-cd__resource_customizations_karpenter.sh_NodeClaim_testdata_progressing_registered.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_cert-manager_cert-manager.yaml,secure,,
examples___archived_storage_mysql-galera_pxc-node2.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioAction_testdata_progressing.yaml,secure,,safe_secret_key_ref
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_upgrade_patch_test-plan.yaml,hardcoded_secret,long_base64_like_value,safe_env_from
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_pod-logs_default_dependencies_production-workload.yaml,secure,,
argo-cd__resource_customizations_k8s.mariadb.com_SqlJob_testdata_sqljobs-ok.yaml,secure,,
argo-cd__resource_customizations_serving.kserve.io_InferenceService_testdata_degraded_ocp.yaml,secure,,
examples___archived_storage_redis_redis-master.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioCluster_testdata_unknown.yaml,hardcoded_secret,long_base64_like_value,safe_secret_key_ref
argo-cd__manifests_namespace-install-with-hydrator.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from
examples___archived_volumes_azure_file_azure-2.yaml,secure,,
argo-cd__resource_customizations_kafka.strimzi.io_Kafka_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_ceph.rook.io_CephCluster_testdata_degraded_warn.yaml,secure,,
prometheus-operator__example_storage_storageclass.yaml,secure,,
argo-cd__resource_customizations_kubernetes-client.io_ExternalSecret_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioCluster_testdata_upgrading.yaml,hardcoded_secret,long_base64_like_value,safe_secret_key_ref
argo-cd__resource_customizations_image.toolkit.fluxcd.io_ImageUpdateAutomation_actions_testdata_initial_imageupdateautomation.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_noStatusAnalysisRun.yaml,secure,,
argo-cd__resource_customizations_grafana.integreatly.org_Grafana_testdata_provisioning.yaml,secure,,safe_secret_name
argo-cd__resource_customizations_flagger.app_Canary_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_route.openshift.io_Route_testdata_progressing.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_ml_elasticsearch-expected.yml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_CustomPolicyDefinition_testdata_progressing.yaml,secure,,
